id,City,Year,Sport,Discipline,Symbol,Event,Athlete First Name,Athlete Last Name,Gender,Country Code,Country,Medal
1243,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Vedran,Zrnic,Men,CRO,Croatia,Gold
1244,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Pascal,Hens,Men,GER,Germany,Silver
1245,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Jan Olaf,Immel,Men,GER,Germany,Silver
1246,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Im Jeong,Choi,Women,KOR,"Korea, South",Silver
1247,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Blazenko,Lackovic,Men,CRO,Croatia,Gold
1248,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Mark,Dragunski,Men,GER,Germany,Silver
1249,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Cha Youn,Kim,Women,KOR,"Korea, South",Silver
1250,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Andrey,Lavrov,Men,RUS,Russia,Bronze
1251,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Frank,Von behren,Men,GER,Germany,Silver
1252,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Vitali,Ivanov,Men,RUS,Russia,Bronze
1253,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Bok Hee,Myoung,Women,KOR,"Korea, South",Silver
1254,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Ivano,Balic,Men,CRO,Croatia,Gold
1255,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Rikke Hoerlykke,Joergensen,Women,DEN,Denmark,Gold
1256,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Lotte,Kiaerskou,Women,DEN,Denmark,Gold
1257,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Daniel,Stephan,Men,GER,Germany,Silver
1258,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Valter,Matosevic,Men,CRO,Croatia,Gold
1259,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Davor,Dominikovic,Men,CRO,Croatia,Gold
1260,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Larysa,Zaspa,Women,UKR,Ukraine,Bronze
1261,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Mette,Vestergaard larsen,Women,DEN,Denmark,Gold
1262,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Maryna,Vergelyuk,Women,UKR,Ukraine,Bronze
1263,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Trine,Jensen,Women,DEN,Denmark,Gold
1264,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Klaus-Dieter,Petersen,Men,GER,Germany,Silver
1265,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Alexey,Kostygov,Men,RUS,Russia,Bronze
1266,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Petar,Metlicic,Men,CRO,Croatia,Gold
1267,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Venio,Losert,Men,CRO,Croatia,Gold
1268,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Rikke,Schmidt,Women,DEN,Denmark,Gold
1269,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Karen,Broedsgaard,Women,DEN,Denmark,Gold
1270,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Goran,Sprem,Men,CRO,Croatia,Gold
1271,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Christian,Zeitz,Men,GER,Germany,Silver
1272,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Torsten,Jansen,Men,GER,Germany,Silver
1273,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Denis,Spoljaric,Men,CRO,Croatia,Gold
1274,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Olena,Tsygitsa,Women,UKR,Ukraine,Bronze
1275,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Henriette Roende,Mikkelsen,Women,DEN,Denmark,Gold
1276,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Oleg,Kuleshov,Men,RUS,Russia,Bronze
1277,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Slavko,Goluza,Men,CRO,Croatia,Gold
1278,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Olena,Yatsenko,Women,UKR,Ukraine,Bronze
1279,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Camilla Ingemann,Thomsen,Women,DEN,Denmark,Gold
1280,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Markus,Baur,Men,GER,Germany,Silver
1281,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, O Kyeong,Lim,Women,KOR,"Korea, South",Silver
1282,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Mikhail,Chipurin,Men,RUS,Russia,Bronze
1283,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Katrine,Fruelund,Women,DEN,Denmark,Gold
1284,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, So Hee,Jang,Women,KOR,"Korea, South",Silver
1285,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Christian,Ramota,Men,GER,Germany,Silver
1286,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Anastasiya,Borodina,Women,UKR,Ukraine,Bronze
1287,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Alexander,Gorbatikov,Men,RUS,Russia,Bronze
1288,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Line,Daugaard,Women,DEN,Denmark,Gold
1289,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Kristine,Andersen,Women,DEN,Denmark,Gold
1290,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Viatcheslav,Gorpichin,Men,RUS,Russia,Bronze
1291,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Volker,Zerbe,Men,GER,Germany,Silver
1292,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Pil Hee,Moon,Women,KOR,"Korea, South",Silver
1293,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Vlado,Sola,Men,CRO,Croatia,Gold
1294,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Young Sook,Huh,Women,KOR,"Korea, South",Silver
1295,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Florian,Kehrmann,Men,GER,Germany,Silver
1296,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Yong Ran,Oh,Women,KOR,"Korea, South",Silver
1297,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Ganna,Burmystrova,Women,UKR,Ukraine,Bronze
1298,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Mirza,Dzomba,Men,CRO,Croatia,Gold
1299,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Serguei,Pogorelov,Men,RUS,Russia,Bronze
1300,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Alexey,Rastvortsev,Men,RUS,Russia,Bronze
1301,Athens,2004.0,Handball,Handball,https://stillimg.olympic.org/sports/240x240/hb.png?interpolation=lanczos-none&resize=480:480,handball, Karin Oernhoej,Mortensen,Women,DEN,Denmark,Gold
1302,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Robert,Hammond,Men,AUS,Australia,Gold
1303,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Sonja,Lehmann,Women,GER,Germany,Gold
1304,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Christoph,Eimer,Men,GER,Germany,Bronze
1305,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Franziska,Gude,Women,GER,Germany,Gold
1306,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Badri,Latif,Women,GER,Germany,Gold
1307,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Geert-Jan,Derikx,Men,NED,Netherlands,Silver
1308,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Christoph,Bechmann,Men,GER,Germany,Bronze
1309,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Jeroen,Delmee,Men,NED,Netherlands,Silver
1310,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Christian,Schulte,Men,GER,Germany,Bronze
1311,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Rob,Reckers,Men,NED,Netherlands,Silver
1312,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Bevan,George,Men,AUS,Australia,Gold
1313,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Denise,Klecker,Women,GER,Germany,Gold
1314,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Jiske,Snoeks,Women,NED,Netherlands,Silver
1315,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Ayelen Iara,Stepnik,Women,ARG,Argentina,Bronze
1316,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Julia,Zwehl,Women,GER,Germany,Gold
1317,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Marine,Russo,Women,ARG,Argentina,Bronze
1318,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Marten,Eikelboom,Men,NED,Netherlands,Silver
1319,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Clarinda,Sinnige,Women,NED,Netherlands,Silver
1320,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Chantal,De bruijn,Women,NED,Netherlands,Silver
1321,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Jamie,Dwyer,Men,AUS,Australia,Gold
1322,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Maria Cecilia,Rognoni,Women,ARG,Argentina,Bronze
1323,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Marion,Rodewald,Women,GER,Germany,Gold
1324,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Sascha,Reinelt,Men,GER,Germany,Bronze
1325,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Ines,Arrondo,Women,ARG,Argentina,Bronze
1326,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Justus,Scharowsky,Men,GER,Germany,Bronze
1327,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Maria de la Paz,Hernandez,Women,ARG,Argentina,Bronze
1328,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Mandy,Haase,Women,GER,Germany,Gold
1329,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Heike,Laetzsch,Women,GER,Germany,Gold
1330,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Nadine,Ernsting krienke,Women,GER,Germany,Gold
1331,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Bjoern,Michel,Men,GER,Germany,Bronze
1332,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Agustina,Garcia,Women,ARG,Argentina,Bronze
1333,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Nathan,Eglington,Men,AUS,Australia,Gold
1334,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Clemens,Arnold,Men,GER,Germany,Bronze
1335,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Stephen,Mowlam,Men,AUS,Australia,Gold
1336,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Minke,Booij,Women,NED,Netherlands,Silver
1337,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Teun,De nooijer,Men,NED,Netherlands,Silver
1338,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Michael,Mccann,Men,AUS,Australia,Gold
1339,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Magdalena,Aicega,Women,ARG,Argentina,Bronze
1340,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Mariela,Antoniska,Women,ARG,Argentina,Bronze
1341,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Teake,Taekema,Men,NED,Netherlands,Silver
1342,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Brent,Livermore,Men,AUS,Australia,Gold
1343,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Marina Emilce,Di giacomo,Women,ARG,Argentina,Bronze
1344,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Travis,Brooks,Men,AUS,Australia,Gold
1345,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Tina,Bachmann,Women,GER,Germany,Gold
1346,Athens,2004.0,Hockey,Field Hockey,https://stillimg.olympic.org/sports/240x240/ho.png?interpolation=lanczos-none&resize=480:480,hockey, Matthew,Wells,Men,AUS,Australia,Gold
